id,product_id,variant_id,reason,product_name,url_length,image_url_preview
239,,,orphan_no_product_no_variant,,152,https://res.cloudinary.com/dhhvmdtcz/image/upload/v1772268128/img/Laptop/MSI/laptop-msi-prestige-13-ai-ukiyoe-edition-a2
240,,,orphan_no_product_no_variant,,91,https://res.cloudinary.com/dhhvmdtcz/image/upload/v1772268128/img/Laptop/MSI/laptop-msi.jpg
241,,,orphan_no_product_no_variant,,99,https://res.cloudinary.com/dhhvmdtcz/image/upload/v1772268128/img/Laptop/Other/dai-tiec-xiaomi.webp
242,,,orphan_no_product_no_variant,,102,https://res.cloudinary.com/dhhvmdtcz/image/upload/v1772268128/img/Laptop/Other/dien-thoai-hera-v9.webp
243,,,orphan_no_product_no_variant,,96,https://res.cloudinary.com/dhhvmdtcz/image/upload/v1772268128/img/Laptop/Other/laptop-2-in-1.jpg
244,,,orphan_no_product_no_variant,,92,https://res.cloudinary.com/dhhvmdtcz/image/upload/v1772268130/img/Laptop/Other/laptop-hp.jpg
245,,,orphan_no_product_no_variant,,146,https://res.cloudinary.com/dhhvmdtcz/image/upload/v1772268130/img/Laptop/Other/laptop-la-thiet-bi-thiet-yeu-cho-moi-nhu-
246,,,orphan_no_product_no_variant,,92,https://res.cloudinary.com/dhhvmdtcz/image/upload/v1772268130/img/Laptop/Other/laptop-lg.jpg
247,,,orphan_no_product_no_variant,,103,https://res.cloudinary.com/dhhvmdtcz/image/upload/v1772268130/img/Laptop/Other/m-smart-mbook-1409a.webp
248,,,orphan_no_product_no_variant,,98,https://res.cloudinary.com/dhhvmdtcz/image/upload/v1772268130/img/Laptop/Other/may-cu-gia-hoi.webp
249,,,orphan_no_product_no_variant,,113,https://res.cloudinary.com/dhhvmdtcz/image/upload/v1772268131/img/Laptop/Other/may-tinh-xach-tay-thong-thuong.jpg
250,,,orphan_no_product_no_variant,,121,https://res.cloudinary.com/dhhvmdtcz/image/upload/v1772268131/img/Laptop/Other/su-can-thiet-cua-laptop-trong-doi-song.jp
251,,,orphan_no_product_no_variant,,99,https://res.cloudinary.com/dhhvmdtcz/image/upload/v1772268131/img/Laptop/Other/xa-kho-cuoi-nam.webp
252,,,orphan_no_product_no_variant,,112,https://res.cloudinary.com/dhhvmdtcz/image/upload/v1772268131/img/Laptop/Samsung/samsung-dinh-cao-cong-nghe.webp
300,,,orphan_no_product_no_variant,,149,https://res.cloudinary.com/dhhvmdtcz/image/upload/v1772268075/img/Desktop/Other/chon-mua-may-tinh-choi-game-pc-gaming-du
301,,,orphan_no_product_no_variant,,154,https://res.cloudinary.com/dhhvmdtcz/image/upload/v1772268074/img/Desktop/Other/cpu-bo-vi-xu-ly-la-mot-trong-nhung-linh-
302,,,orphan_no_product_no_variant,,98,https://res.cloudinary.com/dhhvmdtcz/image/upload/v1772268072/img/Desktop/Other/dmca-protected.png
303,,,orphan_no_product_no_variant,,154,https://res.cloudinary.com/dhhvmdtcz/image/upload/v1772268074/img/Desktop/Other/he-thong-tan-nhiet-dong-vai-tro-rat-quan
304,,,orphan_no_product_no_variant,,154,https://res.cloudinary.com/dhhvmdtcz/image/upload/v1772268076/img/Desktop/Other/laptop-la-thiet-bi-dien-tu-da-nang-ket-h
305,,,orphan_no_product_no_variant,,102,https://res.cloudinary.com/dhhvmdtcz/image/upload/v1772268076/img/Desktop/Other/laptop-workstation.jpg
306,,,orphan_no_product_no_variant,,142,https://res.cloudinary.com/dhhvmdtcz/image/upload/v1772268076/img/Desktop/Other/mainboard-trong-pc-gaming-thuong-ho-tro-
307,,,orphan_no_product_no_variant,,154,https://res.cloudinary.com/dhhvmdtcz/image/upload/v1772268076/img/Desktop/Other/nguon-may-tinh-trong-pc-gaming-can-co-co
308,,,orphan_no_product_no_variant,,154,https://res.cloudinary.com/dhhvmdtcz/image/upload/v1772268077/img/Desktop/Other/o-cac-bo-pc-gaming-vo-case-cung-can-phai
309,,,orphan_no_product_no_variant,,127,https://res.cloudinary.com/dhhvmdtcz/image/upload/v1772268078/img/Desktop/Other/pc-gaming-build-tung-linh-kien-theo-nhu-
310,,,orphan_no_product_no_variant,,154,https://res.cloudinary.com/dhhvmdtcz/image/upload/v1772268077/img/Desktop/Other/pc-gaming-duoc-thiet-ke-chuyen-biet-de-d
311,,,orphan_no_product_no_variant,,132,https://res.cloudinary.com/dhhvmdtcz/image/upload/v1772268078/img/Desktop/Other/pc-gaming-hay-con-duoc-goi-la-may-tinh-c
312,,,orphan_no_product_no_variant,,154,https://res.cloudinary.com/dhhvmdtcz/image/upload/v1772268078/img/Desktop/Other/pc-gaming-thuong-su-dung-ssd-nvme-pcie-v
313,,,orphan_no_product_no_variant,,154,https://res.cloudinary.com/dhhvmdtcz/image/upload/v1772268078/img/Desktop/Other/pc-gaming-thuong-yeu-cau-ram-co-dung-luo
314,,,orphan_no_product_no_variant,,111,https://res.cloudinary.com/dhhvmdtcz/image/upload/v1772268079/img/Desktop/Other/pc-gaming-tron-bo-build-san.png
342,,,orphan_no_product_no_variant,,124,https://res.cloudinary.com/dhhvmdtcz/image/upload/v1772268085/img/Desktop/Other/phong-vu-dia-chi-ban-ban-phim-roi-uy-tin
343,,,orphan_no_product_no_variant,,126,https://res.cloudinary.com/dhhvmdtcz/image/upload/v1772268085/img/Desktop/Other/top-pc-gaming-bo-noi-bat-nhat-tai-phong-
344,,,orphan_no_product_no_variant,,97,https://res.cloudinary.com/dhhvmdtcz/image/upload/v1772268087/img/Desktop/Other/verified-logo.png
375,,,orphan_no_product_no_variant,,122,https://res.cloudinary.com/dhhvmdtcz/image/upload/v1772268371/img/Smart-TV/Other/tivi-dang-co-gia-cuc-tot-tai-phong-vu.j
458,,,orphan_no_product_no_variant,,158,https://res.cloudinary.com/dhhvmdtcz/image/upload/v1772268144/img/Linh-Kien/CPU/AMD/chatgpt-da-noi-cpu-amd-duoc-ua-chuon
502,,,orphan_no_product_no_variant,,118,https://res.cloudinary.com/dhhvmdtcz/image/upload/v1772268169/img/Linh-Kien/CPU/Intel/cpu-intel-core-ultra-5-245kf.png
508,,,orphan_no_product_no_variant,,160,https://res.cloudinary.com/dhhvmdtcz/image/upload/v1772268172/img/Linh-Kien/CPU/Intel/cpu-intel-noi-bat-voi-hieu-nang-do
509,,,orphan_no_product_no_variant,,160,https://res.cloudinary.com/dhhvmdtcz/image/upload/v1772268173/img/Linh-Kien/CPU/Intel/mua-cpu-intel-va-amd-chat-luong-ca
510,,,orphan_no_product_no_variant,,159,https://res.cloudinary.com/dhhvmdtcz/image/upload/v1772268173/img/Linh-Kien/CPU/Other/can-can-doi-suc-manh-giua-cpu-va-g
511,,,orphan_no_product_no_variant,,160,https://res.cloudinary.com/dhhvmdtcz/image/upload/v1772268173/img/Linh-Kien/CPU/Other/card-do-hoa-tich-hop-integrated-gr
512,,,orphan_no_product_no_variant,,160,https://res.cloudinary.com/dhhvmdtcz/image/upload/v1772268174/img/Linh-Kien/CPU/Other/card-man-hinh-dong-vai-tro-quan-tr
513,,,orphan_no_product_no_variant,,158,https://res.cloudinary.com/dhhvmdtcz/image/upload/v1772268173/img/Linh-Kien/CPU/Other/chon-cpu-dung-nhu-cau-de-toi-uu-hi
514,,,orphan_no_product_no_variant,,160,https://res.cloudinary.com/dhhvmdtcz/image/upload/v1772268174/img/Linh-Kien/CPU/Other/cpu-can-tuong-thich-voi-socket-va-
515,,,orphan_no_product_no_variant,,160,https://res.cloudinary.com/dhhvmdtcz/image/upload/v1772268174/img/Linh-Kien/CPU/Other/cpu-central-processing-unit-la-bo-
516,,,orphan_no_product_no_variant,,160,https://res.cloudinary.com/dhhvmdtcz/image/upload/v1772268174/img/Linh-Kien/CPU/Other/cpu-hay-bo-vi-xu-ly-duoc-cau-thanh
517,,,orphan_no_product_no_variant,,160,https://res.cloudinary.com/dhhvmdtcz/image/upload/v1772268174/img/Linh-Kien/CPU/Other/cpu-tdp-thap-co-the-dung-tan-kem-n
518,,,orphan_no_product_no_variant,,160,https://res.cloudinary.com/dhhvmdtcz/image/upload/v1772268174/img/Linh-Kien/CPU/Other/hieu-nang-cua-vga-duoc-quyet-dinh-
519,,,orphan_no_product_no_variant,,160,https://res.cloudinary.com/dhhvmdtcz/image/upload/v1772268175/img/Linh-Kien/CPU/Other/so-loi-trong-cpu-la-so-luong-don-v
520,,,orphan_no_product_no_variant,,160,https://res.cloudinary.com/dhhvmdtcz/image/upload/v1772268175/img/Linh-Kien/CPU/Other/tdp-cang-cao-cpu-cang-manh-nhung-c
521,,,orphan_no_product_no_variant,,127,https://res.cloudinary.com/dhhvmdtcz/image/upload/v1772268175/img/Linh-Kien/CPU/Other/top-cac-san-pham-cpu-vi-xu-ly-noi-
522,,,orphan_no_product_no_variant,,160,https://res.cloudinary.com/dhhvmdtcz/image/upload/v1772268175/img/Linh-Kien/CPU/Other/vi-xu-ly-cpu-thuc-hien-qua-trinh-x
523,,,orphan_no_product_no_variant,,158,https://res.cloudinary.com/dhhvmdtcz/image/upload/v1772268175/img/Linh-Kien/GPU/AMD/amd-radeon-la-doi-thu-chinh-cua-nvid
546,,,orphan_no_product_no_variant,,163,https://res.cloudinary.com/dhhvmdtcz/image/upload/v1772268192/img/Linh-Kien/GPU/Gigabyte/gigabyte-la-nha-san-xuat-card-d
554,,,orphan_no_product_no_variant,,160,https://res.cloudinary.com/dhhvmdtcz/image/upload/v1772268207/img/Linh-Kien/GPU/Intel/intel-arc-la-dong-card-do-hoa-roi-
568,,,orphan_no_product_no_variant,,158,https://res.cloudinary.com/dhhvmdtcz/image/upload/v1772268211/img/Linh-Kien/GPU/MSI/msi-la-thuong-hieu-den-tu-dai-loan-v
570,,,orphan_no_product_no_variant,,161,https://res.cloudinary.com/dhhvmdtcz/image/upload/v1772268212/img/Linh-Kien/GPU/NVIDIA/nvidia-geforce-la-dong-card-do-ho
571,,,orphan_no_product_no_variant,,160,https://res.cloudinary.com/dhhvmdtcz/image/upload/v1772268212/img/Linh-Kien/GPU/Other/card-do-hoa-hieu-nang-cao-can-tan-
572,,,orphan_no_product_no_variant,,160,https://res.cloudinary.com/dhhvmdtcz/image/upload/v1772268212/img/Linh-Kien/GPU/Other/card-man-hinh-con-duoc-goi-la-card
576,,,orphan_no_product_no_variant,,160,https://res.cloudinary.com/dhhvmdtcz/image/upload/v1772268216/img/Linh-Kien/GPU/Other/chon-dung-phan-khuc-card-do-hoa-gi
578,,,orphan_no_product_no_variant,,160,https://res.cloudinary.com/dhhvmdtcz/image/upload/v1772268216/img/Linh-Kien/GPU/Other/vga-card-do-hoa-roi-dedicated-grap
579,,,orphan_no_product_no_variant,,160,https://res.cloudinary.com/dhhvmdtcz/image/upload/v1772268217/img/Linh-Kien/GPU/Zotac/zotac-la-thuong-hieu-card-do-hoa-n
606,,,orphan_no_product_no_variant,,164,https://res.cloudinary.com/dhhvmdtcz/image/upload/v1772268263/img/Linh-Kien/Man-Hinh/Asus/man-hinh-asus-so-huu-thiet-ke-
610,,,orphan_no_product_no_variant,,164,https://res.cloudinary.com/dhhvmdtcz/image/upload/v1772268264/img/Linh-Kien/Man-Hinh/Dell/man-hinh-dell-noi-bat-voi-thie
625,,,orphan_no_product_no_variant,,162,https://res.cloudinary.com/dhhvmdtcz/image/upload/v1772268267/img/Linh-Kien/Man-Hinh/LG/man-hinh-lg-voi-cong-nghe-ips-hi
632,,,orphan_no_product_no_variant,,145,https://res.cloudinary.com/dhhvmdtcz/image/upload/v1772268269/img/Linh-Kien/Man-Hinh/MSI/man-hinh-msi-noi-tieng-voi-cac-
635,,,orphan_no_product_no_variant,,166,https://res.cloudinary.com/dhhvmdtcz/image/upload/v1772268270/img/Linh-Kien/Man-Hinh/NVIDIA/inno3d-la-thuong-hieu-card-m
636,,,orphan_no_product_no_variant,,166,https://res.cloudinary.com/dhhvmdtcz/image/upload/v1772268270/img/Linh-Kien/Man-Hinh/NVIDIA/nvidia-khong-chi-la-nha-phat
637,,,orphan_no_product_no_variant,,165,https://res.cloudinary.com/dhhvmdtcz/image/upload/v1772268270/img/Linh-Kien/Man-Hinh/Other/card-man-hinh-dong-vai-tro-qu
638,,,orphan_no_product_no_variant,,165,https://res.cloudinary.com/dhhvmdtcz/image/upload/v1772268270/img/Linh-Kien/Man-Hinh/Other/card-man-hinh-hien-dai-dong-v
639,,,orphan_no_product_no_variant,,165,https://res.cloudinary.com/dhhvmdtcz/image/upload/v1772268273/img/Linh-Kien/Man-Hinh/Other/card-man-hinh-hien-dai-tich-h
640,,,orphan_no_product_no_variant,,165,https://res.cloudinary.com/dhhvmdtcz/image/upload/v1772268273/img/Linh-Kien/Man-Hinh/Other/card-man-hinh-voi-kien-truc-s
641,,,orphan_no_product_no_variant,,153,https://res.cloudinary.com/dhhvmdtcz/image/upload/v1772268273/img/Linh-Kien/Man-Hinh/Other/chon-man-hinh-cong-hay-phang-
642,,,orphan_no_product_no_variant,,165,https://res.cloudinary.com/dhhvmdtcz/image/upload/v1772268273/img/Linh-Kien/Man-Hinh/Other/chuc-nang-co-ban-nhat-cua-car
643,,,orphan_no_product_no_variant,,165,https://res.cloudinary.com/dhhvmdtcz/image/upload/v1772268273/img/Linh-Kien/Man-Hinh/Other/cong-ket-noi-cua-man-hinh-may
644,,,orphan_no_product_no_variant,,126,https://res.cloudinary.com/dhhvmdtcz/image/upload/v1772268275/img/Linh-Kien/Man-Hinh/Other/kich-thuoc-man-hinh-may-vi-ti
645,,,orphan_no_product_no_variant,,165,https://res.cloudinary.com/dhhvmdtcz/image/upload/v1772268275/img/Linh-Kien/Man-Hinh/Other/man-hinh-acer-duoc-danh-gia-c
647,,,orphan_no_product_no_variant,,154,https://res.cloudinary.com/dhhvmdtcz/image/upload/v1772268275/img/Linh-Kien/Man-Hinh/Other/man-hinh-guong-hay-man-hinh-n
650,,,orphan_no_product_no_variant,,161,https://res.cloudinary.com/dhhvmdtcz/image/upload/v1772268276/img/Linh-Kien/Man-Hinh/Other/man-hinh-may-tinh-chat-luong-
651,,,orphan_no_product_no_variant,,116,https://res.cloudinary.com/dhhvmdtcz/image/upload/v1772268276/img/Linh-Kien/Man-Hinh/Other/man-hinh-mua-1-tang-1.gif
652,,,orphan_no_product_no_variant,,148,https://res.cloudinary.com/dhhvmdtcz/image/upload/v1772268276/img/Linh-Kien/Man-Hinh/Other/man-hinh-pc-do-phan-giai-lon-
655,,,orphan_no_product_no_variant,,117,https://res.cloudinary.com/dhhvmdtcz/image/upload/v1772268277/img/Linh-Kien/Man-Hinh/Other/man-hinh-xiaomi-a27qi.webp
656,,,orphan_no_product_no_variant,,165,https://res.cloudinary.com/dhhvmdtcz/image/upload/v1772268277/img/Linh-Kien/Man-Hinh/Other/man-hinh-xiaomi-voi-thiet-ke-
657,,,orphan_no_product_no_variant,,128,https://res.cloudinary.com/dhhvmdtcz/image/upload/v1772268277/img/Linh-Kien/Man-Hinh/Other/phan-loai-theo-cong-nghe-man-
658,,,orphan_no_product_no_variant,,144,https://res.cloudinary.com/dhhvmdtcz/image/upload/v1772268277/img/Linh-Kien/Man-Hinh/Other/phong-vu-dia-chi-ban-man-hinh
659,,,orphan_no_product_no_variant,,125,https://res.cloudinary.com/dhhvmdtcz/image/upload/v1772268278/img/Linh-Kien/Man-Hinh/Other/san-pham-card-man-hinh-noi-ba
660,,,orphan_no_product_no_variant,,129,https://res.cloudinary.com/dhhvmdtcz/image/upload/v1772268279/img/Linh-Kien/Man-Hinh/Other/san-pham-man-hinh-may-tinh-no
661,,,orphan_no_product_no_variant,,165,https://res.cloudinary.com/dhhvmdtcz/image/upload/v1772268279/img/Linh-Kien/Man-Hinh/Other/tan-so-quet-cho-biet-man-hinh
662,,,orphan_no_product_no_variant,,167,https://res.cloudinary.com/dhhvmdtcz/image/upload/v1772268279/img/Linh-Kien/Man-Hinh/Samsung/man-hinh-cong-samsung-mang-
702,,,orphan_no_product_no_variant,,112,https://res.cloudinary.com/dhhvmdtcz/image/upload/v1772268295/img/Linh-Kien/SSD/Kingston/o-cung-ssd-kingston.jpg
705,,,orphan_no_product_no_variant,,125,https://res.cloudinary.com/dhhvmdtcz/image/upload/v1772268305/img/Linh-Kien/SSD/Other/cac-san-pham-box-o-cung-ssd-noi-ba
706,,,orphan_no_product_no_variant,,134,https://res.cloudinary.com/dhhvmdtcz/image/upload/v1772268309/img/Linh-Kien/SSD/Other/khong-nen-mua-ssd-khong-chinh-hang
707,,,orphan_no_product_no_variant,,132,https://res.cloudinary.com/dhhvmdtcz/image/upload/v1772268307/img/Linh-Kien/SSD/Other/o-cung-2-5-sata-cho-toc-do-on-dinh
724,,,orphan_no_product_no_variant,,132,https://res.cloudinary.com/dhhvmdtcz/image/upload/v1772268319/img/Linh-Kien/SSD/Other/o-cung-m-2-nvme-la-chuan-moi-nhat-
725,,,orphan_no_product_no_variant,,152,https://res.cloudinary.com/dhhvmdtcz/image/upload/v1772268316/img/Linh-Kien/SSD/Other/o-cung-ssd-voi-thiet-ke-nho-gon-ch
726,,,orphan_no_product_no_variant,,126,https://res.cloudinary.com/dhhvmdtcz/image/upload/v1772268316/img/Linh-Kien/SSD/Other/o-ssd-cho-laptop-thuong-hieu-kingm
727,,,orphan_no_product_no_variant,,119,https://res.cloudinary.com/dhhvmdtcz/image/upload/v1772268316/img/Linh-Kien/SSD/Other/o-ssd-so-voi-hdd-truyen-thong.jpg
728,,,orphan_no_product_no_variant,,141,https://res.cloudinary.com/dhhvmdtcz/image/upload/v1772268318/img/Linh-Kien/SSD/Other/phong-vu-dia-chi-mua-o-ssd-gia-re-
729,,,orphan_no_product_no_variant,,123,https://res.cloudinary.com/dhhvmdtcz/image/upload/v1772268322/img/Linh-Kien/SSD/Other/ssd-m-2-sata-cho-toc-do-vuot-troi.
733,,,orphan_no_product_no_variant,,110,https://res.cloudinary.com/dhhvmdtcz/image/upload/v1772268320/img/Linh-Kien/SSD/Samsung/o-cung-ssd-samsung.jpg
738,,,orphan_no_product_no_variant,,113,https://res.cloudinary.com/dhhvmdtcz/image/upload/v1772268322/img/Linh-Kien/SSD/WD/o-cung-ssd-western-digital.jpg
770,,,orphan_no_product_no_variant,,113,https://res.cloudinary.com/dhhvmdtcz/image/upload/v1772268428/img/Thiet-Bi-Thong-Minh/Apple/apple-chinh-hang.webp
792,,,orphan_no_product_no_variant,,166,https://res.cloudinary.com/dhhvmdtcz/image/upload/v1772268440/img/Thiet-Bi-Thong-Minh/Other/bang-cach-can-nhac-cac-yeu-t
793,,,orphan_no_product_no_variant,,166,https://res.cloudinary.com/dhhvmdtcz/image/upload/v1772268440/img/Thiet-Bi-Thong-Minh/Other/cac-video-giam-sat-ma-camera
794,,,orphan_no_product_no_variant,,116,https://res.cloudinary.com/dhhvmdtcz/image/upload/v1772268440/img/Thiet-Bi-Thong-Minh/Other/camera-an-ninh-dahua.jpg
795,,,orphan_no_product_no_variant,,166,https://res.cloudinary.com/dhhvmdtcz/image/upload/v1772268440/img/Thiet-Bi-Thong-Minh/Other/camera-co-tinh-nang-giam-nhi
796,,,orphan_no_product_no_variant,,110,https://res.cloudinary.com/dhhvmdtcz/image/upload/v1772268441/img/Thiet-Bi-Thong-Minh/Other/camera-noi-bat.png
797,,,orphan_no_product_no_variant,,166,https://res.cloudinary.com/dhhvmdtcz/image/upload/v1772268441/img/Thiet-Bi-Thong-Minh/Other/camera-wi-fi-tro-thanh-giai-
798,,,orphan_no_product_no_variant,,166,https://res.cloudinary.com/dhhvmdtcz/image/upload/v1772268441/img/Thiet-Bi-Thong-Minh/Other/camera-xoay-360-do-giup-mo-r
799,,,orphan_no_product_no_variant,,166,https://res.cloudinary.com/dhhvmdtcz/image/upload/v1772268441/img/Thiet-Bi-Thong-Minh/Other/dac-biet-voi-kha-nang-ghi-hi
800,,,orphan_no_product_no_variant,,115,https://res.cloudinary.com/dhhvmdtcz/image/upload/v1772268441/img/Thiet-Bi-Thong-Minh/Other/dien-thoai-hera-v9.webp
801,,,orphan_no_product_no_variant,,166,https://res.cloudinary.com/dhhvmdtcz/image/upload/v1772268443/img/Thiet-Bi-Thong-Minh/Other/do-phan-giai-ket-hop-voi-cac
802,,,orphan_no_product_no_variant,,166,https://res.cloudinary.com/dhhvmdtcz/image/upload/v1772268443/img/Thiet-Bi-Thong-Minh/Other/hikvision-con-noi-bat-voi-ph
803,,,orphan_no_product_no_variant,,166,https://res.cloudinary.com/dhhvmdtcz/image/upload/v1772268443/img/Thiet-Bi-Thong-Minh/Other/khi-lua-chon-ban-cung-nen-ca
804,,,orphan_no_product_no_variant,,166,https://res.cloudinary.com/dhhvmdtcz/image/upload/v1772268443/img/Thiet-Bi-Thong-Minh/Other/lap-dat-camera-an-ninh-trong
805,,,orphan_no_product_no_variant,,111,https://res.cloudinary.com/dhhvmdtcz/image/upload/v1772268443/img/Thiet-Bi-Thong-Minh/Other/may-cu-gia-hoi.webp
806,,,orphan_no_product_no_variant,,166,https://res.cloudinary.com/dhhvmdtcz/image/upload/v1772268444/img/Thiet-Bi-Thong-Minh/Other/robot-hut-bui-la-mot-giai-ph
813,,,orphan_no_product_no_variant,,166,https://res.cloudinary.com/dhhvmdtcz/image/upload/v1772268445/img/Thiet-Bi-Thong-Minh/Other/robot-hut-bui-mang-lai-nhieu
815,,,orphan_no_product_no_variant,,104,https://res.cloudinary.com/dhhvmdtcz/image/upload/v1772268445/img/Thiet-Bi-Thong-Minh/Other/toshiba.webp
816,,,orphan_no_product_no_variant,,166,https://res.cloudinary.com/dhhvmdtcz/image/upload/v1772268446/img/Thiet-Bi-Thong-Minh/Other/voi-su-ho-tro-cua-cac-ung-du
817,,,orphan_no_product_no_variant,,166,https://res.cloudinary.com/dhhvmdtcz/image/upload/v1772268446/img/Thiet-Bi-Thong-Minh/Other/voi-su-phat-trien-cua-cong-n
818,,,orphan_no_product_no_variant,,112,https://res.cloudinary.com/dhhvmdtcz/image/upload/v1772268446/img/Thiet-Bi-Thong-Minh/Other/xa-kho-cuoi-nam.webp
821,,,orphan_no_product_no_variant,,125,https://res.cloudinary.com/dhhvmdtcz/image/upload/v1772268447/img/Thiet-Bi-Thong-Minh/Samsung/samsung-dinh-cao-cong-nghe
832,,,orphan_no_product_no_variant,,119,https://res.cloudinary.com/dhhvmdtcz/image/upload/v1772268449/img/Thiet-Bi-Thong-Minh/Xiaomi/camera-giam-sat-xiaomi.jpg
833,,,orphan_no_product_no_variant,,113,https://res.cloudinary.com/dhhvmdtcz/image/upload/v1772268449/img/Thiet-Bi-Thong-Minh/Xiaomi/dai-tiec-xiaomi.webp
852,587,1697,base64_embedded,Đồng hồ Thông minh,3915,"data:image/webp;base64,UklGRl4LAABXRUJQVlA4IFILAADwMACdASqeAH0APkkejUQioaEVmk44KASEtIBrOlUDmf8N4R+Tb13KGb39SPtn/S+d3fX8d"
853,587,1697,base64_embedded,Đồng hồ Thông minh,8935,"data:image/webp;base64,UklGRhQaAABXRUJQVlA4IAgaAACQdwCdASrbAPkAPkUejESioaESuG60KAREtIBrlBx3bv/tPEPye+5fcH+78+Hq7zK/l34T/"
